0.000000            0.000000            0.125000            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            1.000000            
nextt
0.000000            0.000000            0.515388            1.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.515388            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            1.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            1.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.515388            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            1.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            1.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.500000            
0.000000            0.000000            0.000000            0.125000            
nextt
0.000000            0.000000            0.000000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.515388            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.125000            
0.000000            0.000000            0.000000            0.125000            
nextt
0.000000            0.000000            0.000000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            100.000000          
0.000000            0.000000            0.000000            141.421356          
nextt
0.000000            0.000000            0.000000            141.421356          
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.125000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            141.421356          0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            141.421356          0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            100.000000          
0.000000            141.421356          0.000000            141.421356          
nextt
0.000000            0.000000            0.000000            141.421356          
0.000000            0.000000            0.000000            0.000000            
0.000000            141.421356          0.000000            0.000000            
0.000000            0.515388            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            141.421356          0.125000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            141.421356          0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            141.421356          0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            141.421356          0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.515388            0.125000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.515388            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.125000            
0.000000            0.515388            0.000000            0.125000            
nextt
0.000000            0.000000            0.000000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            0.500000            
0.000000            0.000000            0.000000            0.125000            
nextt
0.000000            0.000000            0.125000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            1.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            1.000000            
nextt
0.000000            0.000000            0.000000            1.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.500000            
0.000000            0.000000            0.000000            0.125000            
nextt
0.000000            0.000000            0.000000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            1.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            1.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            1.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            1.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            1.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.500000            
0.000000            0.000000            0.000000            0.125000            
nextt
0.000000            0.000000            0.000000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.125000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            1.000000            
nextt
0.000000            0.000000            0.000000            1.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            1.000000            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            1.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            1.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            1.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.125000            
0.000000            0.515388            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.125000            
0.000000            0.000000            0.000000            0.125000            
nextt
0.000000            0.000000            0.000000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.515388            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.125000            
nextt
0.000000            0.000000            0.125000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.515388            0.000000            1.000000            
nextt
0.000000            0.000000            0.515388            1.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.125000            0.000000            
0.000000            0.125000            0.000000            0.515388            
nextt
0.000000            0.000000            0.125000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            1.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            1.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.515388            0.000000            
0.000000            0.125000            0.000000            1.000000            
nextt
0.000000            0.000000            0.515388            1.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.515388            
0.000000            1.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            1.000000            1.000000            0.500000            
0.000000            0.515388            0.000000            0.125000            
nextt
0.000000            0.000000            1.000000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            0.000000            
0.000000            1.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            1.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.515388            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.515388            0.000000            
0.000000            0.515388            0.000000            0.515388            
nextt
0.000000            0.000000            0.515388            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            1.000000            
nextt
0.000000            0.000000            0.000000            1.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            100.000000          
0.000000            0.000000            0.000000            141.421356          
nextt
0.000000            0.000000            0.000000            141.421356          
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            1.000000            0.125000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            1.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            141.421356          0.125000            
0.000000            0.000000            0.000000            0.125000            
nextt
0.000000            0.000000            141.421356          0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            141.421356          
0.000000            1.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            1.000000            0.125000            0.000000            
0.000000            141.421356          0.000000            0.000000            
nextt
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            141.421356          0.000000            0.500000            
0.000000            0.515388            0.000000            0.125000            
nextt
0.000000            0.000000            0.000000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            0.125000            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.125000            0.125000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.125000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.125000            
0.000000            0.515388            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            0.515388            0.000000            0.125000            
nextt
0.000000            0.000000            0.000000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.515388            0.125000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.515388            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            1.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.000000            
0.000000            0.515388            0.000000            1.000000            
nextt
0.000000            0.000000            0.515388            1.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
0.000000            0.125000            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            1.000000            0.125000            
0.000000            0.515388            0.000000            0.515388            
nextt
0.000000            0.000000            1.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.515388            0.000000            
0.000000            0.000000            0.000000            1.000000            
nextt
0.000000            0.000000            0.515388            1.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.515388            0.125000            
0.000000            1.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.515388            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            1.000000            1.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            1.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.515388            1.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.125000            
0.000000            1.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            1.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.125000            
nextt
0.000000            0.000000            0.000000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            0.500000            
0.000000            0.000000            0.000000            0.125000            
nextt
0.000000            0.000000            0.125000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.125000            0.500000            
0.000000            0.125000            0.000000            0.125000            
nextt
0.000000            0.000000            0.125000            0.125000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.515388            
nextt
0.000000            0.000000            0.515388            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.125000            0.000000            
0.000000            0.125000            0.000000            0.000000            
nextt
0.000000            0.000000            0.125000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.515388            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.125000            
0.000000            0.125000            0.000000            0.515388            
nextt
0.000000            0.000000            0.000000            0.515388            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.125000            0.000000            0.000000            
0.000000            0.515388            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.515388            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
nextt
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.000000            0.000000            0.000000            
0.000000            0.515388            0.000000            15.000000           
nextt
